id,fecha_evento,planeado,evento,lugar,intrusion
196,10/4/2021,true,Sierra Juliett India Quebec Kilo Uniform Yankee November Papa Lima Alfa Romeo Golf Hotel Whiskey Mike Charlie Bravo Foxtrot Oscar,AF,false
197,7/27/2021,false,Delta Uniform Hotel India Sierra November Echo Yankee Golf Lima Tango Romeo Foxtrot Charlie Oscar Papa,NA,true
198,10/7/2021,true,Quebec Uniform Oscar Kilo Zulu India Delta Victor X-ray Yankee Golf Alfa Romeo November Tango Echo Hotel Juliett Mike,EU,true
199,9/19/2021,true,Charlie Alfa Mike Sierra November Quebec X-ray Hotel Yankee Oscar India Lima Tango Whiskey Romeo Zulu,AF,false
200,10/13/2021,false,Oscar Charlie Delta Bravo Echo November X-ray Foxtrot Lima Alfa Yankee Mike Tango Juliett Victor Hotel Kilo,SA,true
201,10/3/2021,true,Mike India Victor Hotel Tango Echo Lima Quebec Golf Yankee Kilo Charlie Papa Whiskey Alfa Juliett Sierra Oscar Bravo,SA,false
202,7/8/2021,false,Hotel Oscar November Yankee Mike Uniform Whiskey Alfa Romeo Tango Kilo Echo Lima Zulu Golf Papa India Foxtrot Quebec Delta,NA,true
203,7/30/2021,false,Bravo Golf Uniform Whiskey Charlie Delta Tango Echo Lima Papa India Zulu Victor November Quebec Kilo Romeo,EU,false
204,9/21/2021,false,Hotel Juliett Mike Whiskey Papa Lima Quebec Bravo Tango Delta Foxtrot Uniform,NA,true
205,7/11/2021,true,Uniform India Zulu Charlie Oscar Echo Whiskey Juliett Golf Yankee Kilo Sierra Tango Quebec Lima Foxtrot,EU,false
206,8/29/2021,true,India Golf Quebec Delta Kilo Charlie X-ray Whiskey November Tango Foxtrot Zulu Papa Uniform Victor Bravo Sierra,AS,true
207,11/17/2021,true,November Sierra Juliett Quebec Whiskey Charlie Hotel Tango Kilo Lima Uniform Delta Golf Victor India Romeo,NA,false
208,8/7/2021,false,Uniform Yankee Bravo Delta Mike Juliett Echo Victor Foxtrot Golf Hotel Romeo X-ray Charlie,NA,true
209,12/26/2021,false,Golf Bravo Echo Mike Charlie Victor Hotel Foxtrot India Sierra Kilo Delta Alfa Uniform Zulu Papa Whiskey Lima,SA,true
210,11/21/2021,true,Mike Lima Victor Charlie November Hotel Quebec Golf Foxtrot Romeo Bravo Kilo,NA,false
211,12/7/2021,true,Lima Victor Mike November Foxtrot Hotel Golf Sierra X-ray Oscar Alfa Delta Charlie Uniform Whiskey,AS,false
212,12/21/2021,true,Yankee Oscar Romeo Lima Echo Foxtrot Juliett Charlie Quebec Golf Whiskey Alfa Sierra,AS,false
213,10/4/2021,true,Charlie Bravo Delta Hotel Lima Yankee Romeo Victor Uniform Zulu Echo Kilo Papa Alfa X-ray India,NA,false
214,12/7/2021,true,Lima Delta Mike Tango Victor India X-ray Zulu Romeo Oscar Alfa Uniform Echo Hotel,SA,false
215,11/19/2021,false,Mike Foxtrot Echo November Oscar Uniform Sierra Charlie Bravo Yankee Whiskey X-ray Zulu Alfa Victor Lima Papa Delta India Golf,AS,false
216,10/4/2021,false,Juliett Delta Golf Alfa Hotel November Bravo Echo Mike India Uniform Kilo Yankee Romeo Oscar Whiskey Sierra,SA,false
217,10/4/2021,true,November Juliett Bravo Echo Uniform Mike Charlie Sierra Whiskey Foxtrot Quebec Yankee Tango,NA,false
218,8/26/2021,false,Kilo Delta Zulu Papa Echo Yankee Whiskey Alfa Romeo November Lima India Quebec Victor Oscar Hotel,NA,true
219,10/22/2021,false,Sierra Yankee Quebec X-ray Whiskey Mike Echo Zulu Bravo Juliett Papa Oscar Kilo Delta November Romeo Victor India Foxtrot Alfa,EU,true
220,7/17/2021,true,Uniform Golf Yankee Zulu Tango Lima Victor Alfa Hotel India Charlie November X-ray Delta,NA,true
221,10/28/2021,false,Bravo Quebec Sierra Oscar November Uniform X-ray Hotel Mike Echo Delta Whiskey Foxtrot,OC,true
222,10/16/2021,true,Echo Alfa Lima Charlie Kilo Juliett Sierra Uniform Golf Quebec Yankee Delta November Bravo Victor X-ray Tango Mike Hotel Whiskey,NA,true
223,10/29/2021,false,Charlie Bravo Tango X-ray Juliett Kilo India Oscar Mike Echo Sierra Quebec Golf,EU,false
224,8/22/2021,false,Foxtrot India Whiskey Uniform Victor Juliett Zulu Echo X-ray Kilo Romeo,AS,true
225,8/20/2021,false,Mike X-ray Romeo Golf Echo Juliett Foxtrot Whiskey Yankee Tango,OC,false
226,10/4/2021,false,Golf Papa Bravo Victor Lima Hotel Quebec Echo Oscar X-ray Delta Yankee Alfa Kilo Mike Juliett Uniform Whiskey November,AS,false
227,9/5/2021,false,Bravo Lima Oscar Romeo Quebec Sierra India Golf Charlie X-ray Yankee Uniform Victor Kilo Echo November Whiskey,NA,false
228,10/27/2021,true,Alfa Uniform Whiskey Quebec Yankee Delta Echo Tango Victor X-ray Papa India Golf Lima Oscar,AF,false
229,10/19/2021,false,Zulu Echo Whiskey Foxtrot Charlie Alfa X-ray Mike India Quebec Oscar Hotel,NA,true
230,7/19/2021,true,Uniform Alfa Romeo India Kilo Charlie Zulu Tango Oscar Whiskey,OC,false
231,12/26/2021,false,Zulu Uniform Romeo November Alfa Oscar Charlie Kilo Whiskey Echo Mike,NA,true
232,7/4/2021,false,X-ray November Bravo Kilo Sierra Juliett Romeo Delta Hotel Oscar Foxtrot Quebec Zulu Charlie Yankee India Whiskey,OC,false
233,8/27/2021,false,Quebec Hotel Uniform Tango Echo Delta India Juliett Lima Papa X-ray Alfa Bravo Whiskey Victor November Foxtrot Oscar,SA,false
234,12/6/2021,true,Oscar Quebec Juliett Golf X-ray Kilo Charlie India Alfa Victor Lima,AF,true
235,10/28/2021,true,Quebec Whiskey Romeo Mike Juliett India Kilo Delta Lima Oscar Zulu Tango Sierra Alfa Foxtrot Victor Hotel Uniform,SA,false
236,9/24/2021,false,November Oscar Papa Hotel Quebec Uniform Delta Alfa Golf Foxtrot Kilo Echo Sierra Mike Victor Charlie Whiskey Zulu X-ray Lima,AS,false
237,7/27/2021,false,Delta Zulu Charlie Echo Mike Golf Quebec Oscar Yankee Foxtrot Lima,NA,true
238,12/1/2021,false,Charlie Yankee Quebec Golf Foxtrot Echo Uniform Alfa India Zulu,EU,true
239,11/29/2021,true,Uniform Golf Papa Charlie Delta Whiskey X-ray November Mike Quebec Romeo Victor Juliett Echo Tango,NA,true
240,9/30/2021,true,Quebec Echo Papa Victor Kilo Romeo Juliett Uniform Tango Foxtrot Lima Oscar,OC,true
241,7/6/2021,false,Tango Oscar Alfa Sierra Victor Hotel Whiskey Zulu Mike Foxtrot Romeo Uniform Golf Juliett Charlie India Papa Echo,SA,false
242,10/14/2021,true,Echo November Foxtrot Sierra Hotel Zulu Uniform Bravo Golf Whiskey Kilo Alfa Yankee Mike Lima India Tango Victor Quebec Juliett,AS,true
243,10/26/2021,true,Echo India Yankee Kilo Sierra Tango Uniform Delta Foxtrot Quebec Alfa Lima Hotel Bravo Victor Mike,AS,false
244,10/27/2021,false,Kilo November Delta Uniform Bravo Lima Alfa X-ray Papa Oscar,NA,true
245,12/26/2021,true,Zulu Bravo India Mike Hotel Oscar Alfa Juliett Victor Uniform Romeo November Tango Lima Papa,EU,false
246,11/15/2021,true,Hotel Papa Romeo India Juliett Bravo Whiskey Golf Foxtrot Echo Zulu Uniform Alfa,AS,true
247,10/26/2021,false,Kilo Papa Victor Sierra Lima Quebec Zulu Echo Whiskey India Yankee Golf Hotel Foxtrot Bravo Juliett November Romeo,SA,true
248,8/17/2021,false,India November Lima Whiskey Kilo Hotel Bravo Quebec Golf Echo Uniform Zulu Foxtrot Romeo Juliett Victor X-ray Papa Delta,AF,false
249,9/30/2021,true,Yankee Kilo Juliett Hotel Romeo Golf Charlie Echo Whiskey Zulu Uniform Foxtrot Lima Delta,NA,false
250,9/12/2021,false,Juliett India Zulu Romeo Delta Hotel Victor Tango Charlie Lima Kilo Alfa Whiskey Sierra Uniform X-ray Bravo,NA,true
251,12/8/2021,true,Alfa Whiskey Yankee Tango Lima X-ray Foxtrot Romeo Zulu Delta Juliett Victor,EU,true
252,9/1/2021,false,India Golf Quebec Hotel Yankee Foxtrot Charlie Sierra Victor Romeo Uniform Lima Bravo November Tango,NA,false
253,8/1/2021,false,Zulu Foxtrot Quebec Golf Oscar Whiskey Uniform Lima November Romeo,NA,true
254,11/28/2021,true,Yankee Echo Hotel Romeo November Papa Zulu Bravo Alfa Tango Sierra Golf India Kilo Whiskey Charlie Juliett Victor Delta,AS,false
255,11/27/2021,true,Hotel Alfa Tango Uniform Golf Charlie Zulu Romeo Juliett Bravo Mike,AS,false
256,11/19/2021,true,Lima Oscar Kilo Delta Quebec Golf Papa Whiskey Foxtrot Sierra Charlie X-ray,OC,true
257,10/10/2021,true,Delta Tango Foxtrot Romeo Golf Juliett Lima Alfa Sierra Victor Oscar Yankee Zulu Mike Hotel Echo India November Quebec,NA,true
258,11/22/2021,false,Victor Tango Alfa Kilo Mike Whiskey Golf Zulu India November Hotel Sierra Uniform Bravo Delta Lima Charlie Romeo,SA,true
259,8/28/2021,false,Papa Charlie Echo Bravo Whiskey Uniform Hotel Kilo Mike Juliett Golf Yankee November Oscar Tango Romeo X-ray Sierra,NA,false
260,7/2/2021,true,Romeo Kilo Hotel Golf Whiskey Mike Charlie November Uniform Yankee Bravo Echo,AF,false
261,7/16/2021,false,Juliett Echo Yankee Tango Golf Quebec Uniform Oscar Kilo Delta Victor Whiskey Sierra Lima,EU,true
262,7/13/2021,true,Mike Sierra Charlie Whiskey Papa Golf Yankee Zulu Echo Quebec India Lima Juliett Hotel Bravo Kilo Delta Victor November,SA,false
263,8/6/2021,false,Quebec Echo Whiskey Uniform X-ray Hotel Mike Kilo Bravo Sierra India November Delta Charlie,SA,false
264,9/3/2021,true,November Delta India Charlie Echo Sierra Kilo Yankee Juliett Bravo Oscar Tango Alfa Papa Hotel Quebec Zulu Foxtrot Whiskey Golf,AS,true
265,10/24/2021,false,Charlie Oscar Whiskey November Kilo India Bravo Papa Hotel Yankee Foxtrot Sierra X-ray Uniform,OC,true
266,12/17/2021,true,X-ray Uniform Charlie November Sierra Whiskey Juliett Oscar Quebec Alfa Delta India Mike Zulu Echo,NA,true
267,11/20/2021,false,Zulu Victor Oscar Juliett November Mike Kilo Romeo Whiskey Papa Tango Yankee Lima Charlie Hotel Quebec Delta X-ray,NA,false
268,9/20/2021,false,Foxtrot Papa Sierra Juliett Golf Mike Bravo November Victor Uniform India Alfa Oscar X-ray Delta Kilo Charlie,NA,true
269,9/24/2021,true,Yankee Lima November Zulu Alfa Uniform Sierra Victor Bravo Juliett Romeo Kilo Charlie Golf Oscar Whiskey Hotel,AS,false
270,8/15/2021,false,Golf Hotel Victor Echo Yankee Uniform Delta Oscar November Foxtrot Quebec Tango X-ray Whiskey Bravo Mike Zulu Papa,AS,true
271,9/27/2021,false,Echo X-ray Lima Romeo Quebec Tango Uniform Yankee Alfa Whiskey November Bravo Kilo Mike Victor,AS,false
272,8/26/2021,false,Delta Foxtrot Kilo Hotel Papa Yankee Zulu Romeo Victor November Charlie Juliett Alfa Tango Whiskey Mike Bravo Oscar India,NA,true
273,7/14/2021,false,India November Delta Kilo Quebec Victor Alfa Papa Juliett Uniform Zulu Hotel Oscar Echo Whiskey Charlie Lima,NA,true
274,9/22/2021,true,Quebec India Romeo Bravo Victor Charlie Yankee Foxtrot Lima Delta Kilo Tango Oscar X-ray Papa Golf,NA,true
275,10/12/2021,true,Tango Whiskey Hotel Uniform Bravo Sierra X-ray Charlie Oscar Quebec Romeo Delta,AF,false
276,10/16/2021,true,Charlie Quebec Mike Delta Lima Oscar Sierra Yankee Zulu Golf Juliett Kilo,NA,false
277,12/6/2021,true,Oscar Tango Kilo Foxtrot Uniform Yankee Zulu November Echo Sierra Delta Quebec Papa,NA,false
278,10/8/2021,false,Quebec Tango Bravo Hotel Whiskey Echo Lima Delta Victor India,NA,true
279,12/9/2021,true,X-ray Foxtrot Hotel Bravo Sierra Victor Papa Golf Kilo Uniform Whiskey,OC,true
280,11/23/2021,false,Sierra Papa Delta Victor India Mike Charlie Alfa Tango Bravo Yankee Romeo Whiskey Zulu Lima X-ray Echo Quebec,NA,false
281,10/11/2021,false,Alfa Lima Tango Foxtrot Kilo Juliett Mike Uniform Echo Zulu Charlie Golf X-ray India Sierra Victor Whiskey Bravo Papa,NA,true
282,10/25/2021,true,Alfa Tango Foxtrot Lima Kilo Hotel X-ray Zulu Echo Charlie Juliett Oscar Whiskey Yankee,OC,false
283,7/6/2021,true,Delta Mike Tango Whiskey Romeo Quebec Golf Zulu Lima Foxtrot Yankee Oscar India Sierra Charlie Bravo Echo Papa Alfa,SA,true
284,8/30/2021,true,Zulu Sierra Alfa Uniform Foxtrot November Hotel Delta Echo Mike Golf Tango X-ray Lima Whiskey Bravo Romeo,AF,true
285,12/10/2021,true,Mike November Papa Sierra Alfa Bravo Juliett Charlie Victor Golf India Zulu,NA,true
286,11/1/2021,true,Romeo Tango Echo Hotel November Mike Yankee Delta Whiskey Quebec Victor Bravo Sierra Papa Alfa,NA,true
287,11/7/2021,true,Echo Mike Hotel Oscar Sierra Kilo Charlie India Lima Quebec X-ray November Papa Uniform Bravo Delta Golf,NA,false
288,10/10/2021,true,India Whiskey Yankee Hotel Alfa Sierra Papa Golf Foxtrot Romeo Tango November Zulu Quebec Kilo X-ray Victor,AF,false
289,8/22/2021,true,Quebec Charlie Foxtrot November Mike Delta X-ray Uniform Bravo Papa Romeo Zulu Oscar Kilo Yankee Alfa,OC,true
290,8/18/2021,true,Romeo Kilo Alfa Papa Echo Sierra Quebec Bravo November Mike Golf Victor X-ray Hotel,NA,true
291,9/5/2021,true,Alfa Echo Delta Bravo Zulu Whiskey Lima Quebec Juliett Foxtrot X-ray,NA,true
292,12/29/2021,true,Tango Golf X-ray Delta Juliett Charlie Foxtrot Yankee Lima Alfa Kilo Uniform Hotel Papa Sierra,EU,false
293,11/28/2021,false,Alfa Echo Hotel Romeo Zulu Quebec Tango Foxtrot Delta Sierra Golf Charlie Papa Juliett Victor Uniform,EU,false
294,11/14/2021,false,India Echo Quebec Oscar Charlie Juliett X-ray Kilo Lima Delta Hotel Tango Sierra Foxtrot Yankee Golf Alfa,AF,true
295,7/15/2021,false,Sierra Oscar Delta November Lima Victor Romeo Bravo Mike Uniform Zulu India,NA,false
296,7/14/2021,false,Papa Charlie Mike India Quebec Kilo November Uniform Tango Juliett Hotel Golf Oscar Echo,OC,false
297,11/14/2021,true,Zulu Yankee Victor Alfa Charlie Hotel Uniform Foxtrot November Romeo Quebec Golf Delta Oscar X-ray Lima Kilo,OC,false
298,10/13/2021,true,Lima Victor Golf Tango Sierra Foxtrot Yankee Papa Juliett Oscar Mike X-ray India Alfa,NA,true
299,7/26/2021,false,Sierra Whiskey Juliett Quebec Mike Foxtrot Kilo Alfa Lima Charlie,SA,true
300,7/23/2021,true,Alfa Hotel X-ray Juliett Sierra Uniform Delta Quebec Yankee India Kilo November Tango,OC,true
301,7/3/2021,false,Kilo Oscar X-ray Foxtrot November Yankee Delta Lima Romeo India Golf,AF,false
302,8/12/2021,false,Delta Yankee Echo Uniform Sierra Tango X-ray India Romeo Lima Golf Charlie Victor Whiskey,NA,false
303,9/17/2021,false,Papa Uniform Bravo X-ray Foxtrot Whiskey Romeo Victor Delta Lima Mike Kilo Yankee India Zulu Hotel,EU,true
304,9/27/2021,true,Victor November Tango Kilo Alfa Foxtrot Delta Juliett Quebec Golf Hotel Zulu India Echo X-ray Lima Uniform Yankee Sierra,SA,true
305,10/18/2021,true,X-ray Juliett Echo Sierra Uniform Mike Oscar Bravo November Lima,NA,true
306,12/9/2021,false,Tango Echo Mike Hotel Delta November Lima Juliett Zulu Golf Foxtrot Uniform Charlie Romeo X-ray Papa Oscar Quebec Sierra Kilo,OC,false
307,12/5/2021,true,X-ray November Kilo Echo Uniform Whiskey Yankee India Golf Zulu Lima Delta Victor,EU,true
308,8/16/2021,true,November Romeo Golf Uniform Quebec Alfa X-ray Yankee Whiskey Hotel,NA,true
309,8/13/2021,false,Yankee Lima India Mike Charlie Juliett Quebec Kilo Alfa Sierra November Oscar X-ray,AS,false
310,11/29/2021,false,India Victor November Quebec X-ray Delta Foxtrot Golf Hotel Bravo Tango,NA,true
311,8/3/2021,true,Papa Lima Juliett Oscar November Sierra Tango Hotel India Alfa,AS,false
312,12/18/2021,false,Tango Mike Alfa Juliett Victor Golf Uniform Bravo Kilo Romeo Delta Papa India Lima,EU,true
313,8/27/2021,true,Foxtrot Uniform Mike Zulu Juliett Papa Golf India Echo Yankee Whiskey X-ray Hotel Victor,AS,false
314,10/26/2021,true,Juliett Kilo Delta Charlie Mike Zulu Hotel Sierra Echo Quebec Alfa Oscar Papa India Golf X-ray November,AF,false
315,11/5/2021,false,Tango Alfa Bravo Quebec Papa Hotel X-ray Echo Romeo Oscar Charlie,AS,true
316,8/8/2021,false,X-ray Delta Alfa Echo Zulu Victor Foxtrot Whiskey Juliett Mike Tango Quebec Romeo Kilo November Charlie Uniform Bravo Yankee Hotel,NA,false
317,9/26/2021,true,Hotel X-ray Kilo November Yankee Bravo Sierra Romeo Oscar Tango Lima,EU,true
318,11/16/2021,true,Uniform Yankee Lima Golf Quebec Delta Charlie Bravo Hotel Mike Alfa Zulu Romeo Papa Sierra Oscar,NA,false
319,10/3/2021,true,Victor Hotel Zulu Mike Golf Quebec Delta Lima Oscar Charlie Bravo Sierra Echo Yankee India Papa Whiskey Kilo Uniform,OC,false
320,7/21/2021,true,Victor X-ray Uniform Juliett India Romeo Kilo Foxtrot Quebec Alfa Zulu Tango,NA,true
321,8/21/2021,true,Juliett Papa Alfa Delta Yankee Echo Tango Golf Foxtrot Mike Uniform Charlie,AF,false
322,9/16/2021,true,Tango Oscar Juliett Golf November Sierra Papa Kilo Delta Charlie Romeo Zulu Mike Quebec X-ray Yankee Bravo Hotel,EU,false
323,8/14/2021,false,Zulu Romeo Hotel Victor Tango Foxtrot Kilo India Whiskey Mike Oscar Bravo Golf Quebec Echo Lima Sierra,AS,false
324,12/25/2021,false,India Romeo Uniform Victor Papa Oscar November Quebec Golf Sierra X-ray Mike Juliett Alfa Bravo Echo Delta Charlie,NA,false
325,10/4/2021,false,November Oscar X-ray Romeo Whiskey Delta Bravo Sierra Echo Kilo Foxtrot Juliett Hotel Quebec,EU,true
326,10/21/2021,false,Delta Foxtrot Romeo Uniform Alfa November Bravo Zulu Yankee Kilo X-ray Echo Whiskey Papa Lima Hotel Victor Sierra,AF,false
327,7/8/2021,false,Golf November Juliett Hotel Yankee Victor Delta Lima Mike India Papa Romeo Sierra Bravo X-ray Quebec,NA,true
328,9/13/2021,true,Sierra Yankee Papa Hotel Victor November Kilo Alfa Delta Romeo Whiskey X-ray Mike Uniform India Quebec Tango Echo Charlie Lima,EU,false
329,10/22/2021,true,Mike Romeo Tango Charlie Alfa Oscar Uniform Echo Zulu Hotel Sierra Kilo Yankee Golf,NA,true
330,9/30/2021,false,Oscar Zulu Victor Alfa Mike Charlie Sierra November X-ray Tango Foxtrot,AS,true
331,9/18/2021,false,Charlie Delta Yankee Sierra Foxtrot Victor November Tango Romeo X-ray India Papa Juliett Bravo Golf Alfa,OC,true
332,10/3/2021,false,Papa Echo Mike Kilo Romeo Yankee November Whiskey Tango Uniform Juliett Sierra Golf Charlie X-ray Zulu Delta India Quebec Alfa,EU,false
333,11/2/2021,false,Hotel Alfa Papa November Juliett Bravo Zulu Foxtrot Tango Uniform X-ray Charlie India Romeo,AS,true
334,7/30/2021,true,Victor Echo Romeo Kilo Yankee Zulu Papa Golf Bravo Hotel Whiskey Uniform Alfa Foxtrot,AF,false
335,11/17/2021,false,Foxtrot Papa X-ray Juliett Bravo Romeo India Zulu Mike Kilo Charlie Oscar Hotel November Delta Echo Victor Sierra,OC,true
336,7/26/2021,false,Victor Zulu Bravo Yankee Charlie November Sierra Tango Delta Alfa Lima Echo Foxtrot Uniform,NA,true
337,10/12/2021,true,Uniform Kilo Lima Sierra Romeo Juliett Golf Foxtrot X-ray Quebec Papa Delta Hotel,NA,true
338,12/29/2021,false,Hotel November X-ray Foxtrot Uniform Juliett Oscar Bravo Tango Romeo Alfa Victor Papa Delta Lima Yankee Zulu Kilo,OC,false
339,12/6/2021,false,Lima Kilo India Uniform Alfa Echo November Mike Quebec Bravo Charlie Sierra Foxtrot Juliett Romeo Victor Zulu,NA,false
340,7/18/2021,true,Yankee Whiskey Kilo November Victor Romeo Zulu Sierra Echo Golf Papa Tango Delta Hotel,SA,false
341,8/2/2021,true,Tango Echo Sierra Zulu Victor India Lima November Kilo Whiskey Delta Foxtrot X-ray Oscar Yankee Juliett Charlie,SA,true
342,10/27/2021,true,Bravo Alfa India Golf Oscar Papa Zulu Quebec Mike Charlie Lima,NA,false
343,12/15/2021,false,Bravo Tango Foxtrot Victor X-ray India Kilo Yankee Echo Romeo November Golf,EU,false
344,8/5/2021,true,Juliett Yankee Delta Oscar Bravo Whiskey Papa Foxtrot Victor X-ray,OC,false
345,8/14/2021,true,Hotel India Romeo Papa Zulu Tango Kilo Lima Alfa Charlie Whiskey Quebec Mike Juliett,SA,false
346,11/28/2021,false,Mike X-ray Foxtrot Zulu Whiskey Charlie Quebec Tango Bravo Alfa Kilo,AS,false
347,10/26/2021,true,Charlie Yankee Quebec Juliett Uniform X-ray Papa Tango Echo Kilo Bravo Sierra Romeo India Delta Golf Lima Mike Oscar,AS,true
348,7/9/2021,true,Bravo X-ray Juliett November Mike Golf Delta India Papa Lima Quebec Echo Sierra Romeo Whiskey Alfa Kilo Zulu Yankee Uniform,NA,false
349,11/2/2021,true,Victor Zulu Echo Alfa Sierra Bravo Uniform Quebec Kilo Delta Hotel November X-ray Golf Foxtrot Whiskey,OC,true
350,11/23/2021,false,X-ray Papa Alfa Charlie Uniform Kilo Golf Mike Sierra Bravo Romeo Whiskey Hotel Lima Victor Zulu November Delta Juliett,NA,true
351,11/2/2021,false,Victor Juliett Romeo Yankee Uniform Kilo Hotel Echo Alfa Zulu India Lima Mike,AF,false
352,10/17/2021,true,Kilo Golf Whiskey Bravo Lima Alfa Yankee November Zulu Oscar Victor Sierra Quebec India Papa Foxtrot Mike Echo Romeo,OC,false
353,8/11/2021,false,Tango November Lima Mike Charlie Kilo Golf Foxtrot Delta Uniform Oscar Yankee Alfa Echo Quebec Juliett,AS,false
354,7/2/2021,false,Romeo Echo Alfa Papa Golf Sierra Kilo India Mike Lima Victor,AF,true
355,10/9/2021,false,Kilo Golf Delta Foxtrot Alfa Mike Lima Oscar November Victor,AF,true
356,7/6/2021,true,Golf Zulu Tango Mike Hotel Juliett India X-ray Oscar Victor Charlie Echo Delta Bravo,AS,true
357,8/20/2021,false,Echo Quebec Juliett Yankee November Whiskey X-ray Hotel Kilo Zulu Sierra Oscar Bravo Lima Uniform Tango,AF,false
358,9/29/2021,false,Uniform Zulu X-ray Victor India Alfa Sierra Whiskey Golf Yankee Bravo Juliett Charlie Romeo Foxtrot November Mike Kilo,NA,true
359,10/7/2021,true,X-ray Sierra Golf Bravo Romeo Oscar Mike Papa Foxtrot Yankee Juliett Zulu Quebec Victor Delta,OC,true
360,12/5/2021,false,Delta Zulu Papa Romeo Kilo Yankee Oscar November Hotel X-ray Juliett Tango,EU,true
361,10/8/2021,false,X-ray Oscar Charlie Lima Yankee Bravo Sierra Whiskey November Hotel Golf Foxtrot Echo Papa,OC,true
362,12/11/2021,false,Whiskey Echo Romeo Alfa Uniform Kilo Lima India X-ray Hotel Foxtrot Yankee Bravo Golf Sierra Juliett Tango November Victor Quebec,SA,false
363,10/4/2021,true,Charlie Tango Romeo Hotel Yankee Uniform Quebec Whiskey India Juliett Mike Foxtrot Oscar November Lima Papa Sierra Echo Victor Bravo,AS,true
364,11/11/2021,true,Mike Papa Victor Zulu Yankee Uniform Echo Bravo Juliett India Kilo Whiskey Tango Charlie Golf Foxtrot,NA,true
365,9/13/2021,false,Delta Alfa Zulu Echo Tango Bravo Papa India Kilo Victor Lima Hotel Mike Sierra Quebec,AF,true
366,12/23/2021,false,Echo Kilo Romeo Tango Bravo Uniform Yankee India Papa X-ray Victor Hotel Mike,NA,true
367,11/16/2021,false,Kilo Juliett November Oscar Foxtrot Delta Zulu Alfa India Hotel Mike Charlie Yankee Victor Whiskey Papa Echo,NA,true
368,11/24/2021,true,Uniform Lima Tango Yankee Quebec Papa Oscar Sierra Foxtrot X-ray Kilo Whiskey November Mike Charlie,AS,false
369,9/9/2021,true,Tango Papa Hotel Kilo Charlie Golf Uniform Whiskey Foxtrot Lima Oscar Yankee Victor Quebec Juliett Bravo November Echo,SA,true
370,7/14/2021,false,Quebec Romeo Echo Foxtrot Charlie Sierra Tango Lima Golf Whiskey Uniform Yankee Papa Hotel Alfa Juliett Delta Zulu November,NA,true
371,9/22/2021,false,X-ray Kilo Golf Uniform Victor Alfa Zulu Tango Yankee Papa,NA,true
372,7/18/2021,false,Mike Uniform Papa Echo Foxtrot Zulu Whiskey Sierra Kilo Delta Romeo Charlie Oscar India Bravo Quebec,AS,false
373,12/29/2021,false,Charlie Tango India Juliett Lima Sierra Hotel Mike Bravo Romeo Oscar Zulu Uniform Victor Golf,NA,true
374,10/23/2021,false,Whiskey Kilo November X-ray Golf Alfa Zulu Oscar Foxtrot Delta Papa India Tango Juliett Mike Bravo Hotel Echo Victor Charlie,SA,true
375,7/19/2021,true,Mike Lima Victor Uniform Yankee Romeo Foxtrot Juliett X-ray Tango,AF,true
376,11/6/2021,true,Sierra November Kilo Quebec Echo Bravo Tango Lima Whiskey Papa Mike Oscar Charlie India Romeo,AF,false
377,9/28/2021,true,Zulu Echo Alfa Juliett Oscar Whiskey Bravo India X-ray Romeo Sierra Yankee November Mike,OC,false
378,12/18/2021,false,Quebec Bravo India Tango Echo Hotel Romeo Whiskey Uniform November Lima Foxtrot Charlie Sierra Zulu,AS,false
379,9/15/2021,false,Alfa Uniform Lima Sierra Tango November Papa Quebec Zulu Charlie Juliett Whiskey,EU,false
380,12/8/2021,true,Juliett Echo Delta Alfa Uniform India Golf X-ray Lima Romeo Mike Kilo,AS,true
381,7/28/2021,false,Yankee Bravo Tango Victor Oscar Kilo Charlie Delta Zulu November,AS,false
382,7/18/2021,false,Uniform Alfa Juliett Golf Kilo Yankee Delta Mike Lima Bravo Quebec Whiskey Hotel X-ray Oscar Sierra Romeo November Tango Zulu,NA,false
383,11/3/2021,false,Echo Yankee Tango Charlie X-ray Hotel Bravo Victor Golf Romeo Mike Papa Whiskey Uniform Oscar India Zulu Quebec Delta Kilo,EU,false
384,12/15/2021,true,Charlie Uniform Kilo X-ray Tango Delta Bravo Lima Golf Echo Quebec Mike India Juliett Yankee Foxtrot Alfa Sierra,AF,false
385,10/23/2021,true,Whiskey Mike Papa India Tango Delta Kilo Lima Echo Sierra Golf November Yankee,NA,true
386,9/29/2021,true,Quebec Tango Lima Juliett Romeo Kilo Charlie Foxtrot Delta Zulu November X-ray,SA,true
387,8/17/2021,true,Whiskey Alfa Quebec November Charlie Hotel Juliett Bravo Mike Uniform Foxtrot Kilo Romeo,NA,false
388,11/6/2021,false,Hotel Sierra India Lima Alfa Papa Charlie Uniform Mike November Golf Juliett Romeo Zulu,AS,false
389,12/18/2021,false,Victor Charlie India Quebec Uniform Yankee Zulu Golf Papa Kilo Bravo Mike Tango Juliett Hotel Lima Romeo Alfa X-ray,OC,true
390,12/23/2021,false,Zulu Mike Victor India Alfa Papa Yankee Echo Oscar Lima Quebec Hotel Juliett November Romeo Golf Charlie Delta,NA,true
391,8/23/2021,false,Whiskey Kilo India Tango Juliett Hotel Mike Yankee Bravo Victor Charlie Zulu November Echo Papa Quebec X-ray Delta,AF,true
